Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
NA,Albany,202,NJIT,"L, 69-66",71,NA,0.39,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,3,5,2,5,2021-01-16,1915,NA
NA,Albany,202,NJIT,"L, 69-66",71,NA,0.39,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 17,20210117,3,6,3,5,2021-01-17,2044,NA
NA,Albany,213,New Hampshire,"L, 73-66",72,NA,0.28,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,4,6,3,6,2021-01-23,4098,NA
NA,Albany,213,New Hampshire,"L, 73-66",72,NA,0.28,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 24,20210124,4,7,3,7,2021-01-24,4099,NA
NA,Albany,226,UMass Lowell,"L, 72-71",72,NA,0.44,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,4,8,4,7,2021-01-30,2534,NA
NA,Albany,226,UMass Lowell,"L, 72-71",72,NA,0.44,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 31,20210131,5,8,4,8,2021-01-31,2677,NA
NA,Albany,347,Maine,"W, 68-64",70,NA,0.66,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,5,9,5,8,2021-02-06,2913,NA
NA,Albany,347,Maine,"W, 68-64",70,NA,0.66,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,6,9,6,8,2021-02-07,2992,NA
NA,Albany,340,Binghamton,"W, 72-65",71,NA,0.75,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 18,20210218,7,9,6,9,2021-02-18,3373,NA
NA,Albany,340,Binghamton,"W, 72-65",71,NA,0.75,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,8,9,7,9,2021-02-19,3414,NA
NA,Albany,282,Hartford,"L, 70-67",71,NA,0.4,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,8,10,7,10,2021-02-27,3793,NA
NA,Albany,282,Hartford,"L, 70-67",71,NA,0.4,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 28,20210228,8,11,8,10,2021-02-28,3880,NA
336,Alcorn St.,102,UAB,"L, 99-50",77,0,NA,Away,0,1,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,0,1,0,0,2020-11-25,33,B
NA,Alcorn St.,122,Liberty,"L, 76-58",68,NA,0.05,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,0,2,0,0,2020-12-22,4092,B
NA,Alcorn St.,220,Texas Southern,"L, 76-69",74,NA,0.26,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,0,3,0,1,2021-01-02,1265,NA
NA,Alcorn St.,312,Prairie View A&M,"L, 70-68",72,NA,0.42,Home,NA,NA,NA,NA,TRUE,Regular,2021,Mon Jan 4,20210104,1,3,1,1,2021-01-04,1423,NA
NA,Alcorn St.,311,Jackson St.,"L, 72-65",73,NA,0.26,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,1,4,1,2,2021-01-09,1631,NA
NA,Alcorn St.,331,Grambling St.,"L, 71-67",74,NA,0.33,Away,NA,NA,NA,NA,TRUE,Regular,2021,Mon Jan 11,20210111,1,5,1,3,2021-01-11,1755,NA
NA,Alcorn St.,357,Mississippi Valley St.,"W, 84-70",79,NA,0.89,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,2,5,2,3,2021-01-16,1916,NA
NA,Alcorn St.,353,Arkansas Pine Bluff,"W, 71-65",73,NA,0.7,Home,NA,NA,NA,NA,TRUE,Regular,2021,Mon Jan 18,20210118,3,5,3,3,2021-01-18,2070,NA
NA,Alcorn St.,350,Alabama St.,"W, 69-68",74,NA,0.52,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,3,6,3,4,2021-01-23,2225,NA
NA,Alcorn St.,338,Alabama A&M,"L, 70-68",73,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Mon Jan 25,20210125,4,6,4,4,2021-01-25,2386,NA
NA,Alcorn St.,266,Southern,"L, 76-66",73,NA,0.2,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,4,7,4,5,2021-01-30,2646,NA
NA,Alcorn St.,311,Jackson St.,"L, 69-67",73,NA,0.41,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,4,8,4,6,2021-02-06,2859,NA
NA,Alcorn St.,331,Grambling St.,"L, 70-69",74,NA,0.49,Home,NA,NA,NA,NA,TRUE,Regular,2021,Mon Feb 8,20210208,5,8,5,6,2021-02-08,3004,NA
NA,Alcorn St.,357,Mississippi Valley St.,"W, 82-73",79,NA,0.79,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,6,8,6,6,2021-02-13,3228,NA
NA,Alcorn St.,353,Arkansas Pine Bluff,"W, 69-67",73,NA,0.55,Away,NA,NA,NA,NA,TRUE,Regular,2021,Mon Feb 15,20210215,6,9,6,7,2021-02-15,3310,NA
NA,Alcorn St.,350,Alabama St.,"W, 71-66",74,NA,0.68,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,7,9,7,7,2021-02-20,3468,NA
NA,Alcorn St.,338,Alabama A&M,"W, 70-68",73,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Mon Feb 22,20210222,8,9,7,8,2021-02-22,3624,NA
NA,Alcorn St.,266,Southern,"L, 76-66",73,NA,0.2,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,8,10,8,8,2021-02-27,3844,NA
NA,Alcorn St.,220,Texas Southern,"L, 78-67",74,NA,0.15,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Mar 4,20210304,8,11,8,9,2021-03-04,3953,NA
NA,Alcorn St.,312,Prairie View A&M,"L, 72-65",72,NA,0.27,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,8,12,8,10,2021-03-06,4007,NA
NA,American,249,Loyola MD,"L, 74-71",73,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,0,1,0,1,2021-01-02,1317,NA
NA,American,249,Loyola MD,"W, 73-72",73,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 3,20210103,1,1,1,1,2021-01-03,1395,NA
NA,American,299,Lehigh,"L, 73-72",72,NA,0.49,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,1,2,1,2,2021-01-09,1636,NA
NA,American,299,Lehigh,"W, 74-70",72,NA,0.65,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 10,20210110,2,2,2,2,2021-01-10,1728,NA
NA,American,176,Navy,"L, 70-64",67,NA,0.28,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,2,3,2,3,2021-01-16,1984,NA
NA,American,176,Navy,"L, 68-66",67,NA,0.43,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 17,20210117,3,3,3,3,2021-01-17,2045,NA
NA,American,249,Loyola MD,"W, 73-72",73,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,3,4,3,4,2021-01-23,2226,NA
NA,American,249,Loyola MD,"L, 74-71",73,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 24,20210124,4,4,4,4,2021-01-24,2368,NA
NA,American,231,Lafayette,"W, 72-71",71,NA,0.53,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,4,5,4,5,2021-01-30,2535,NA
NA,American,231,Lafayette,"L, 74-70",71,NA,0.37,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 31,20210131,5,5,5,5,2021-01-31,2690,NA
NA,American,176,Navy,"L, 68-66",67,NA,0.43,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,5,6,5,6,2021-02-06,2860,NA
NA,American,176,Navy,"L, 70-64",67,NA,0.28,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,5,7,5,7,2021-02-07,2993,NA
NA,American,243,Bucknell,"L, 72-69",72,NA,0.39,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,6,7,6,7,2021-02-13,3177,NA
NA,American,243,Bucknell,"W, 72-70",72,NA,0.56,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 14,20210214,6,8,6,8,2021-02-14,3292,NA
NA,American,249,Loyola MD,"W, 73-72",73,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,7,8,7,8,2021-02-20,3469,NA
NA,American,249,Loyola MD,"L, 74-71",73,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 21,20210221,7,9,7,9,2021-02-21,3608,NA
193,Appalachian St.,355,South Carolina St.,"W, 81-61",79,0,NA,Away,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,27,NA
185,Appalachian St.,NA,Carver,"W, 105-23",74,0,NA,Home,2,0,NA,NA,FALSE,Regular,2021,Fri Nov 27,20201127,2,0,0,0,2020-11-27,173,NA
186,Appalachian St.,162,Bowling Green,"L, 78-76",78,1,NA,Home,2,1,NA,NA,FALSE,Regular,2021,Mon Nov 30,20201130,2,1,0,0,2020-11-30,296,NA
NA,Appalachian St.,NA,NC Wesleyan,W,NA,NA,1,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 6,20201206,3,1,0,0,2020-12-06,NA,NA
NA,Appalachian St.,196,Charlotte,"L, 68-66",68,NA,0.43,Away,NA,NA,NA,NA,FALSE,Regular,2021,Fri Dec 11,20201211,3,2,0,0,2020-12-11,695,NA
NA,Appalachian St.,19,Tennessee,"L, 78-60",70,NA,0.05,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 15,20201215,3,3,0,0,2020-12-15,802,A
NA,Appalachian St.,NA,Greensboro,W,NA,NA,1,Home,NA,NA,NA,NA,FALSE,Regular,2021,Thu Dec 17,20201217,4,3,0,0,2020-12-17,NA,NA
NA,Appalachian St.,76,Auburn,"L, 78-66",72,NA,0.14,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,5,3,0,0,2020-12-22,1029,B
NA,Appalachian St.,300,Troy,"W, 72-65",70,NA,0.76,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 1,20210101,5,4,1,0,2021-01-01,1224,NA
NA,Appalachian St.,300,Troy,"W, 72-65",70,NA,0.76,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,6,4,2,0,2021-01-02,1266,NA
NA,Appalachian St.,207,Georgia Southern,"W, 73-69",72,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 8,20210108,7,4,2,1,2021-01-08,1538,NA
NA,Appalachian St.,207,Georgia Southern,"W, 73-69",72,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,7,5,3,1,2021-01-09,1587,NA
NA,Appalachian St.,211,South Alabama,"L, 71-70",69,NA,0.46,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 15,20210115,8,5,3,2,2021-01-15,1893,NA
NA,Appalachian St.,211,South Alabama,"L, 71-70",69,NA,0.46,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,8,6,4,2,2021-01-16,2014,NA
NA,Appalachian St.,112,Georgia St.,"L, 76-72",73,NA,0.36,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 22,20210122,9,6,4,3,2021-01-22,2176,NA
NA,Appalachian St.,112,Georgia St.,"L, 76-72",73,NA,0.36,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,9,7,4,4,2021-01-23,2227,NA
NA,Appalachian St.,300,Troy,"W, 70-67",70,NA,0.61,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 29,20210129,10,7,5,4,2021-01-29,2486,NA
NA,Appalachian St.,300,Troy,"W, 70-67",70,NA,0.61,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,10,8,6,4,2021-01-30,2530,NA
NA,Appalachian St.,112,Georgia St.,"L, 78-70",73,NA,0.22,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 5,20210205,10,9,6,5,2021-02-05,2815,B
NA,Appalachian St.,112,Georgia St.,"L, 78-70",73,NA,0.22,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,11,9,6,6,2021-02-06,2897,B
NA,Appalachian St.,171,Coastal Carolina,"W, 74-73",73,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 11,20210211,11,10,7,6,2021-02-11,3069,NA
NA,Appalachian St.,171,Coastal Carolina,"L, 75-72",73,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,12,10,7,7,2021-02-13,3157,NA
NA,Appalachian St.,211,South Alabama,"W, 72-69",69,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,12,11,8,7,2021-02-19,3415,NA
NA,Appalachian St.,211,South Alabama,"W, 72-69",69,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,13,11,8,8,2021-02-20,3470,NA
NA,Appalachian St.,207,Georgia Southern,"L, 72-70",72,NA,0.46,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 26,20210226,13,12,9,8,2021-02-26,3729,NA
NA,Appalachian St.,207,Georgia Southern,"L, 72-70",72,NA,0.46,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,14,12,9,9,2021-02-27,3790,NA
39,Arizona,331,Grambling St.,"W, 74-55",75,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Fri Nov 27,20201127,1,0,0,0,2020-11-27,168,NA
43,Arizona,135,Eastern Washington,"W, 70-67",75,0,NA,Home,2,0,NA,NA,FALSE,Regular,2021,Sat Dec 5,20201205,2,0,0,0,2020-12-05,539,NA
NA,Arizona,309,Northern Arizona,"W, 81-59",71,NA,0.97,Home,NA,NA,NA,NA,FALSE,Regular,2021,Mon Dec 7,20201207,3,0,0,0,2020-12-07,641,NA
NA,Arizona,189,Cal St. Bakersfield,"W, 74-58",70,NA,0.92,Home,NA,NA,NA,NA,FALSE,Regular,2021,Wed Dec 9,20201209,4,0,0,0,2020-12-09,627,NA
NA,Arizona,104,New Mexico St.,"W, 73-64",70,NA,0.78,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,5,0,0,0,2020-12-12,4100,NA
NA,Arizona,272,Cal Baptist,"W, 83-63",73,NA,0.97,Home,NA,NA,NA,NA,FALSE,Regular,2021,Wed Dec 16,20201216,6,0,0,0,2020-12-16,817,NA
NA,Arizona,36,Stanford,"L, 70-67",73,NA,0.37,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 19,20201219,6,1,0,1,2020-12-19,946,A
NA,Arizona,161,Montana,"W, 75-61",71,NA,0.89,Home,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,7,1,0,1,2020-12-22,1027,NA
NA,Arizona,50,Colorado,"W, 71-69",72,NA,0.58,Home,NA,NA,NA,NA,TRUE,Regular,2021,Mon Dec 28,20201228,7,2,1,1,2020-12-28,576,B
NA,Arizona,105,Washington,"W, 70-66",72,NA,0.65,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Dec 31,20201231,8,2,2,1,2020-12-31,1218,B
NA,Arizona,137,Washington St.,"W, 72-64",73,NA,0.75,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,9,2,2,2,2021-01-02,1388,NA
NA,Arizona,49,USC,"W, 70-68",71,NA,0.57,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 7,20210107,9,3,3,2,2021-01-07,1498,B
NA,Arizona,40,UCLA,"W, 69-68",70,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,10,3,3,3,2021-01-09,1588,B
NA,Arizona,114,Oregon St.,"W, 71-66",71,NA,0.67,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 14,20210114,11,3,4,3,2021-01-14,1833,B
NA,Arizona,22,Oregon,"L, 73-68",71,NA,0.32,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,11,4,4,4,2021-01-16,1996,A
NA,Arizona,29,Arizona St.,"L, 78-73",76,NA,0.34,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 21,20210121,11,5,5,4,2021-01-21,2144,A
NA,Arizona,36,Stanford,"W, 69-68",73,NA,0.53,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 28,20210128,12,5,5,5,2021-01-28,2458,B
NA,Arizona,125,California,"W, 72-61",70,NA,0.83,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,13,5,6,5,2021-01-30,2536,NA
NA,Arizona,54,Utah,"L, 71-69",71,NA,0.42,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 4,20210204,13,6,7,5,2021-02-04,2794,A
NA,Arizona,50,Colorado,"L, 71-69",72,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,14,6,7,6,2021-02-06,2878,A
NA,Arizona,114,Oregon St.,"W, 74-64",71,NA,0.8,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 11,20210211,14,7,8,6,2021-02-11,3070,NA
NA,Arizona,22,Oregon,"L, 71-70",71,NA,0.48,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,15,7,8,7,2021-02-13,3168,A
NA,Arizona,40,UCLA,"L, 70-67",70,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 18,20210218,15,8,9,7,2021-02-18,3401,A
NA,Arizona,49,USC,"L, 70-67",71,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,16,8,9,8,2021-02-20,3585,A
NA,Arizona,137,Washington St.,"W, 74-62",73,NA,0.86,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 25,20210225,16,9,10,8,2021-02-25,3686,NA
NA,Arizona,105,Washington,"W, 72-63",72,NA,0.79,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,17,9,11,8,2021-02-27,3759,NA
NA,Arizona,29,Arizona St.,"W, 77-76",76,NA,0.5,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,18,9,11,9,2021-03-06,3980,B
23,Arizona St.,73,Rhode Island,"W, 94-88",80,0,NA,Neutral,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,66,B
26,Arizona St.,3,Villanova,"L, 83-74",73,0,NA,Neutral,1,1,NA,NA,FALSE,Regular,2021,Thu Nov 26,20201126,1,1,0,0,2020-11-26,99,A
27,Arizona St.,348,Houston Baptist,"W, 100-77",81,0,NA,Home,2,1,NA,NA,FALSE,Regular,2021,Sun Nov 29,20201129,2,1,0,0,2020-11-29,272,NA
28,Arizona St.,125,California,"W, 70-62",71,0,NA,Away,3,1,1,0,TRUE,Regular,2021,Thu Dec 3,20201203,3,1,1,0,2020-12-03,407,B
NA,Arizona St.,34,San Diego St.,"W, 75-73",73,NA,0.6,Home,NA,NA,NA,NA,FALSE,Regular,2021,Thu Dec 10,20201210,4,1,1,0,2020-12-10,677,B
NA,Arizona St.,156,Grand Canyon,"W, 80-68",73,NA,0.85,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 13,20201213,4,2,1,0,2020-12-13,741,NA
NA,Arizona St.,198,UTEP,"W, 84-65",75,NA,0.95,Home,NA,NA,NA,NA,FALSE,Regular,2021,Wed Dec 16,20201216,5,2,1,0,2020-12-16,828,NA
NA,Arizona St.,344,Incarnate Word,"W, 91-61",74,NA,0.99,Home,NA,NA,NA,NA,FALSE,Regular,2021,Fri Dec 18,20201218,6,2,1,0,2020-12-18,867,NA
NA,Arizona St.,54,Utah,"W, 78-74",74,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Dec 22,20201222,7,2,2,0,2020-12-22,1028,B
NA,Arizona St.,137,Washington St.,"W, 79-70",75,NA,0.82,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Dec 31,20201231,8,2,2,1,2020-12-31,1219,NA
NA,Arizona St.,105,Washington,"W, 77-71",75,NA,0.73,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,9,2,3,1,2021-01-02,1387,B
NA,Arizona St.,40,UCLA,"W, 76-73",72,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 7,20210107,9,3,4,1,2021-01-07,1499,B
NA,Arizona St.,49,USC,"W, 77-73",74,NA,0.65,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,10,3,4,2,2021-01-09,1589,B
NA,Arizona St.,22,Oregon,"L, 78-75",74,NA,0.39,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 14,20210114,10,4,5,2,2021-01-14,1832,A
NA,Arizona St.,114,Oregon St.,"W, 79-72",74,NA,0.75,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,11,4,6,2,2021-01-16,1997,B
NA,Arizona St.,52,Arizona,"W, 78-73",76,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 21,20210121,12,4,6,3,2021-01-21,2144,B
NA,Arizona St.,125,California,"W, 79-66",73,NA,0.88,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Jan 28,20210128,13,4,7,3,2021-01-28,2459,NA
NA,Arizona St.,36,Stanford,"W, 76-74",76,NA,0.61,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,13,5,8,3,2021-01-30,2537,B
NA,Arizona St.,50,Colorado,"L, 77-76",75,NA,0.49,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 4,20210204,14,5,8,4,2021-02-04,2767,A
NA,Arizona St.,54,Utah,"L, 77-76",74,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,14,6,9,4,2021-02-06,2976,A
NA,Arizona St.,22,Oregon,"W, 78-76",74,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 11,20210211,15,6,9,5,2021-02-11,3071,A
NA,Arizona St.,114,Oregon St.,"W, 81-69",74,NA,0.86,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 14,20210214,16,6,10,5,2021-02-14,3293,NA
NA,Arizona St.,49,USC,"L, 76-75",74,NA,0.49,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 17,20210217,16,7,11,5,2021-02-17,3367,A
NA,Arizona St.,40,UCLA,"L, 75-74",72,NA,0.46,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,17,7,11,6,2021-02-20,3584,A
NA,Arizona St.,105,Washington,"W, 80-68",75,NA,0.85,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 25,20210225,17,8,12,6,2021-02-25,3687,NA
NA,Arizona St.,137,Washington St.,"W, 82-67",75,NA,0.9,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,18,8,13,6,2021-02-27,3760,NA
NA,Arizona St.,52,Arizona,"L, 77-76",76,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,19,8,13,7,2021-03-06,3980,A
54,Arkansas,357,Mississippi Valley St.,"W, 142-62",87,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,88,NA
54,Arkansas,110,North Texas,"W, 69-54",71,0,NA,Home,2,0,NA,NA,FALSE,Regular,2021,Sat Nov 28,20201128,2,0,0,0,2020-11-28,238,NA
50,Arkansas,158,UT Arlington,"W, 72-60",65,0,NA,Home,3,0,NA,NA,FALSE,Regular,2021,Wed Dec 2,20201202,3,0,0,0,2020-12-02,375,NA
52,Arkansas,194,Lipscomb,"W, 86-50",72,0,NA,Home,4,0,NA,NA,FALSE,Regular,2021,Sat Dec 5,20201205,4,0,0,0,2020-12-05,564,NA
NA,Arkansas,93,Tulsa,"W, 71-67",71,NA,0.65,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 8,20201208,5,0,0,0,2020-12-08,504,B
NA,Arkansas,250,Central Arkansas,"W, 87-66",76,NA,0.97,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,6,0,0,0,2020-12-12,4028,NA
NA,Arkansas,204,Oral Roberts,"W, 85-67",73,NA,0.94,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 20,20201220,7,0,0,0,2020-12-20,957,NA
NA,Arkansas,126,Abilene Christian,"W, 75-64",73,NA,0.85,Home,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,7,1,0,0,2020-12-22,1025,NA
NA,Arkansas,76,Auburn,"W, 75-72",74,NA,0.59,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Dec 30,20201230,8,1,1,0,2020-12-30,1150,B
NA,Arkansas,46,Missouri,"W, 73-70",72,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,9,1,1,1,2021-01-02,1267,B
NA,Arkansas,19,Tennessee,"L, 72-68",71,NA,0.34,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 6,20210106,9,2,2,1,2021-01-06,1491,A
NA,Arkansas,92,Georgia,"W, 80-71",75,NA,0.79,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,10,2,2,2,2021-01-09,1590,NA
NA,Arkansas,39,LSU,"L, 77-74",72,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 13,20210113,10,3,3,2,2021-01-13,1795,A
NA,Arkansas,47,Alabama,"L, 77-76",76,NA,0.44,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,11,3,3,3,2021-01-16,1913,A
NA,Arkansas,76,Auburn,"W, 77-70",74,NA,0.74,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 20,20210120,11,4,4,3,2021-01-20,2101,B
NA,Arkansas,128,Vanderbilt,"W, 77-69",74,NA,0.75,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,12,4,5,3,2021-01-23,2346,B
NA,Arkansas,45,Mississippi,"W, 71-69",72,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 27,20210127,13,4,5,4,2021-01-27,2421,B
NA,Arkansas,35,Oklahoma St.,"L, 73-70",74,NA,0.39,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sat Jan 30,20210130,13,5,5,4,2021-01-30,2627,A
NA,Arkansas,83,Mississippi St.,"W, 73-66",69,NA,0.75,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Feb 2,20210202,14,5,6,4,2021-02-02,2712,NA
